Date,Tweet,Stock Name,Company Name
Mon Apr 14 13:53:52 +0000 2025,"$MSFT Update What happened: Microsoft's AI revenue hit $13 billion, it plans to invest $80 billion in AI, and it's facing competition from Oracle. There's also discussion on investing in technology, including the potential for dividend stocks and ETFs.",MSFT,Microsoft
Mon Apr 14 13:28:26 +0000 2025,"PREMARKET WINNERS✅ - No losers today as markets rocket on news of tech exceptions. - $AAPL is one of the largest companies to gain from this new tariff exception, this boost may push them back in front of $MSFT - $GS posted a double beat on ER so keep your eyes there for sure",MSFT,Microsoft
Mon Apr 14 18:33:54 +0000 2025,"Next year, data centers could consume as much electricity as Japan, per SPhotonix, seeing data center electricity demand more than doubling from 460 TWh to 1,000 TWh. $NVDA $AMD $AVGO $MSFT $AMZN $GOOG",MSFT,Microsoft
Tue Apr 15 15:51:59 +0000 2025,"Here are the clip from yesterday’s show where I break down whether the original Mag 7 is breaking: $NVDA, $MSFT, $GOOGL, $META, $AMZN, $TSLA. And I introduce what I believe is the new Mag 7 for AI’s next era: $PLTR, $SNOW, $CRWD, $NET, $AXON, $MDB, $TSLA.",MSFT,Microsoft
Tue Apr 15 11:47:50 +0000 2025,"Here are the clip from yesterday’s show where I break down whether the original Mag 7 is breaking: $NVDA, $MSFT, $GOOGL, $META, $AMZN, $TSLA. And I introduce what I believe is the new Mag 7 for AI’s next era: $PLTR, $SNOW, $CRWD, $NET, $AXON, $MDB, $TSLA.",MSFT,Microsoft
Tue Apr 15 14:09:07 +0000 2025,Will TESLA stock keep Rallying? Will TESLA share rise from $256 to $300 today ? Visit my site #NFTs #Crypto #NFXWIN $AAPL $MSFT $JPM $BA $AXP $META $GOOG $BTC #Bitcoin $AMZN $WMT $LLY $HOOD $MA $QBTS $NVDA $TSMC $T $M $CVX $XOM $TSLA $AMD $BAC $AXP,MSFT,Microsoft
Tue Apr 15 06:49:16 +0000 2025,$MSFT Market Moves! Strong reaction higher from the blue box area—promising activity ahead. Keep tracking the action! #Elliottwave #Trading #Microsoft,MSFT,Microsoft
Tue Apr 15 11:42:31 +0000 2025,"Here are the clip from yesterday’s show where I break down whether the original Mag 7 is breaking: $NVDA, $MSFT, $GOOGL, $META, $AMZN, $TSLA. And I introduce what I believe is the new Mag 7 for AI’s next era: $PLTR, $SNOW, $CRWD, $NET, $AXON, $MDB, $TSLA.",MSFT,Microsoft
Tue Apr 15 14:28:30 +0000 2025,"$MSFT over 21 day, now playing cat and mouse with 50 day from below",MSFT,Microsoft
Tue Apr 15 15:57:44 +0000 2025,Added tuesday apr 22nd long #es_f 5440s Why ? Expect a deal or news this weekend.. from one or more countrues... and it will be very favourable to the usa $spy $spx $qqq $aapl $cmg #es_f $tsla $nvda $meta $ai $msft $meta $bac $gold $ba $fslr $googl $amd,MSFT,Microsoft
Tue Apr 15 15:56:13 +0000 2025,Added to: $META $MSFT $HCA $AMZN $GE *market is far from rock solid but all are trading at nice levels.,MSFT,Microsoft
Tue Apr 15 01:25:29 +0000 2025,"Live Sector Flow $spy $aapl $msft $amzn $meta $googl $avgo this are the top flow from spy if you like this post i kindly request to like and subscribe , much love",MSFT,Microsoft
Tue Apr 15 13:53:16 +0000 2025,"TRUMP SAVES APPLE DRIVEN TECH RALLY FROM FAILING, OPPORTUNITIES AHEAD BUT DO NOT BE A HERO - Read more. $AAPL $AMZN $BTCUSD $GOLD $GOOG $GOOGL $META $MSFT $NVDA $OIL $QQQ $SILVER $SPY $TSLA",MSFT,Microsoft
Tue Apr 15 08:56:50 +0000 2025,"Not only will half of U.S oil industry disappear at these prices , they will go from surplus to deficit $TSLA $AAPL $AMZN $NVDA $AMD $MSFT $NFLX $META $GOOG $V $MA $DXY $TLT $GLD $MS $GS $BAC $JPM $SCHW $WFC $BLK $BX $C $HD $JNJ $XOM $PG $RBLX $DPZ $MNST $SNOW $CRWD $ZS $LMT",MSFT,Microsoft
Tue Apr 15 13:28:00 +0000 2025,"$MSFT favored pullback towards weekly #bluebox area from 3.30.2025 weekend update between 355.33 - 293.08 area, where it should find next support to see at least 3 swing bounce. #Elliottwave #Stocks",MSFT,Microsoft
Tue Apr 15 11:25:22 +0000 2025,"$MSFT | (MSFT): BofA Securities maintains , $ (from $510) as deal activity normalizes",MSFT,Microsoft
Tue Apr 15 14:32:54 +0000 2025,"(2/2) Egg Prices Soar as Cal-Maine Reports High Profits, CID from DOJ Antitrust Division $AAPL $ACI $AMZN $CALM $FDX $GOOG $GOOGL $META $MSFT $TDG $UPS",MSFT,Microsoft
Tue Apr 15 14:04:41 +0000 2025,Will Robinhood stock keep Rallying? Will Robinhood share rise from $40 to $50 today ? Visit my site #NFTs #Crypto #NFXWIN $AAPL $MSFT $JPM $BA $AXP $META $GOOG $BTC #Bitcoin $AMZN $WMT $LLY $HOOD $MA $QBTS $NVDA $TSMC $T $M $CVX $XOM $TSLA $AMD $BAC $AXP,MSFT,Microsoft
Tue Apr 15 06:11:01 +0000 2025,Trading stats from today's session: }'&amp;/- $AMZN $AAPL $BA $BABA $FB $TSLA $MSFT $ROKU,MSFT,Microsoft
Tue Apr 15 12:42:12 +0000 2025,"$MSFT has completed a 5-wave advance from the 04/07/2025 low, reflecting bullish momentum. A 3-wave pullback is anticipated before another 5-wave move higher unfolds. Watch this video for more insights: #Elliottwave #Microsoft",MSFT,Microsoft
Tue Apr 15 09:58:02 +0000 2025,Trading stats from today's session: ^&gt;]$- $AMZN $AAPL $BA $BABA $FB $TSLA $MSFT $ROKU,MSFT,Microsoft
Mon Apr 14 21:49:21 +0000 2025,"how to kill features from smaller startups: part 1000 thanks $MSFT, fuck you $MSFT",MSFT,Microsoft
Mon Apr 14 06:35:08 +0000 2025,"Leaders from Microsoft, AMD, and AUO will deliver keynotes at Display Week 2025, focusing on human-AI interaction, AI leadership, and microLED innovation. The event runs May 11–16 in San Jose. $MSFT $AMD $AUO $NVDA $INTC $TSM $OLED $LPL",MSFT,Microsoft
Mon Apr 14 19:28:18 +0000 2025,We've see some great mid-day curls to the upside from the lunch lower gap fill on $SPX $SPY $QQQ Some curls I'm watching/playing: • $MSFT • $HOOD • $GEO • $AMZN • $GOOGL • $HIMS • $GRND • $TSLA / $TSLL • $DKNG,MSFT,Microsoft
Mon Apr 14 19:02:06 +0000 2025,"Not hitting your trades? This could be why ⬇️ 1/6 Most traders don’t lose because they “picked the wrong stock.” They lose because they had ZERO CONVICTION going in. Conviction isn’t a vibe — it’s built from analysis, planning, and clarity. $SPY $TSLA $NVDA $QQQ $MSFT",MSFT,Microsoft
Mon Apr 14 17:19:17 +0000 2025,"Buying the dip doesn’t work in a sector that’s structurally breaking down. Instead, you must find the new leaders. For now, that means stepping away from big tech stocks. $AMZN $AAPL $GOOG $META $MSFT",MSFT,Microsoft
Mon Apr 14 05:32:12 +0000 2025,Fuck Tim Cook and Apple. Fuck Microsoft and Bill Gates. Fuck Zuck and Meta. Trump has been saying to move supply chains away from China for 8 years and you’re complaining tariffs too short notice and need more time…. 8 years. Get fucked. $aapl $msft $meta $tsm $nq $qqq,MSFT,Microsoft
Mon Apr 14 15:13:13 +0000 2025,Where are market gains coming from? Large chunk of gains from: $AAPL $MSFT $NVDA $GOOG $WMT Weakness in $AVGO $JPM $UNH $AMZN $META $DJI has bullish features but momentum isn't bullish $DJI $QQQ $SPX $SPY $IWM $DXY $VIX $tslal $djt #stocks #Stockmarket $dell $intc $MS,MSFT,Microsoft
Mon Apr 14 13:15:31 +0000 2025,"$IBM continues its pivot toward AI and quantum computing. While expanding post-quantum cryptography and announcing its 156-qubit System Two in Europe, it’s also cutting US jobs and shifting roles to India. Watching moves from $MSFT and $GOOG closely. Read about AI stocks",MSFT,Microsoft
Mon Apr 14 22:20:30 +0000 2025,I think $amzn is different from grandpa $msft @JeffBezos @saylor,MSFT,Microsoft
Mon Apr 14 14:54:55 +0000 2025,$MSFT just alerted from hitting the MCP,MSFT,Microsoft
Mon Apr 14 12:25:58 +0000 2025,$FNGA mega cap bull fund -39.7% YTD in the second big rebound of the year as #tariff relief continues for electronic related components helping $NVDA $AAPL $TSLA $MSFT $GOOG $AMZN $AMD $QCOM $PLTR recover from the lows. S&amp;P 500 $SPY #SPX earnings growth forecasts declining,MSFT,Microsoft
Mon Apr 14 12:00:36 +0000 2025,"If $META, $GOOGL, $MSFT and $AMZN are so concerned about power for their new AI campuses, they should look at buying at out who has access to said power. Why lease compute from $MARA, $RIOT, $HUT et al, when you can buy the whole company at a fraction of the cost?",MSFT,Microsoft
Mon Apr 14 14:56:55 +0000 2025,"$MSFT | (MSFT): UBS maintains , $ (from $510) on capex caution ahead of 3Q print",MSFT,Microsoft
Mon Apr 14 10:54:17 +0000 2025,"$MSFT Latest Update! The price is demonstrating a strong reaction higher from the blue box area, signaling promising market activity. Keep watching for further developments! #Elliottwave #Trading #Microsoft",MSFT,Microsoft
Mon Apr 14 18:33:54 +0000 2025,"Next year, data centers could consume as much electricity as Japan, per SPhotonix, seeing data center electricity demand more than doubling from 460 TWh to 1,000 TWh. $NVDA $AMD $AVGO $MSFT $AMZN $GOOG",MSFT,Microsoft
Mon Apr 14 10:53:03 +0000 2025,"$MSFT Market Update! The pullback from the peak successfully reached the blue box, creating a valuable swing buying opportunity. Stay tuned for further market developments and insights! #Elliottwave #TradingStrategies #Microsoft",MSFT,Microsoft
Mon Apr 14 13:28:26 +0000 2025,"PREMARKET WINNERS✅ - No losers today as markets rocket on news of tech exceptions. - $AAPL is one of the largest companies to gain from this new tariff exception, this boost may push them back in front of $MSFT - $GS posted a double beat on ER so keep your eyes there for sure",MSFT,Microsoft
Mon Apr 14 13:53:52 +0000 2025,"$MSFT Update What happened: Microsoft's AI revenue hit $13 billion, it plans to invest $80 billion in AI, and it's facing competition from Oracle. There's also discussion on investing in technology, including the potential for dividend stocks and ETFs.",MSFT,Microsoft
Mon Apr 14 18:53:21 +0000 2025,No trades from us today! Cash is always a position! $SPY $SPX $QQQ $TSLA $NVDA $ARM $AMD $TSM $SMCI $PLTR $AAPL $MSFT $COIN $MSTR $BABA,MSFT,Microsoft
Mon Apr 14 12:21:21 +0000 2025,$MSFT Resumes Upside from #BlueBox Correction ended at 341.50 low as anticipated Now favoring further upside #Microsoft #ElliottWave,MSFT,Microsoft
Mon Apr 14 03:13:14 +0000 2025,"Me was going to make a killing on $TSLA $SPY n then this back n forth on #tariffs from #Trump just derail hopes to destroy da #bears . Does anyone in da @realDonaldTrump @POTUS administration knows what da ramifications of ""20%+ tariffs? $SPX $NVDA $GOOG $AAPL $MSFT $WFC $JPM $GS",MSFT,Microsoft
Mon Apr 14 15:01:19 +0000 2025,@GoldmanSachs @Citi &amp; @BankofAmerica just downgraded the #China #StockMarket Saying a 2015 Boom then NOW A Bust Cycle starts(Agreed)So $FXI $ASHR $KWEB could be Short Sells Now?(Also Upgrades #India $INDA (All 3 were from the great @Business $BABA $NVDA $TSLA $AAPL $MSFT $EEM,MSFT,Microsoft
Mon Apr 14 10:29:29 +0000 2025,"$MSFT Microsoft price target lowered to $500 from $515 at Wells Fargo Wells Fargo lowered the firm's price target on Microsoft to $500 from $515 and keeps an Overweight rating on the shares ahead of quarterly results. The firm notes that for better or worse, Q3 likely centers on",MSFT,Microsoft
Mon Apr 14 15:00:43 +0000 2025,Wells Fargo maintains #Microsoft $MSFT at Overweight and lowers the price target from $515 to,MSFT,Microsoft
Mon Apr 14 12:20:08 +0000 2025,$MSFT favored to pull back toward 355.33 or lower from 3/30/25 weekend view Buyers anticipated to be long from in weekly #BlueBox area vs 293.08 low. #Stocks #ElliottWave,MSFT,Microsoft
Mon Apr 14 20:15:00 +0000 2025,Wells Fargo maintains Microsoft $MSFT at Overweight and lowers the price target from $515 to,MSFT,Microsoft
Mon Apr 14 21:53:20 +0000 2025,"$QGRW - #5 and #7 printed today as price retests #1 from below. Both arrived on dark pools. One as a sweep. 3M+ shares between the two making it larger than #1 in aggregate. #1 had 2.6M shares. Top holdings include: $NVDA, $AAPL, $MSFT, etc. Same as all the other growth",MSFT,Microsoft
Mon Apr 14 18:47:37 +0000 2025,"$MSFT is displaying a 5-wave advance from the 04/07 low, supporting bullish momentum. The next short-term pullback is expected to hold above $341, with the structure suggesting at least another 5-wave move higher. #Microsoft #Trading #Elliottwave",MSFT,Microsoft
Mon Apr 14 15:40:19 +0000 2025,"Maggy Update Pack is suffering along $SPX. $NVDA &amp; $MSFT have joined $META, $AMZN &amp; $TSLA on the red side. $AAPL is barely maintaining the gain, deflated from 212 to 202. $GOOGL mixed but still green. $QQQ $MAGS $SPY $DIA $VIX",MSFT,Microsoft
Mon Apr 14 20:47:38 +0000 2025,"$NQ EM Tomorrow = 317 Upper and Lower = 19,259 and 18,625 $NQ High Probability Play: Bear reversal down from 19400 toward 18250 $NQ Low Probability/Big Impact Play: Bull breakout beyond 19400 #DayTrading #futurestrading #stockmarketcrash $QQQ $VIX $TSLA $NVDA $AAPL $MSFT $AMZN",MSFT,Microsoft
